Feature	Gain	Cover	Frequency
numero_de_cliente	0.0066956516904646	0.0137255687340847	0.0177053824362606
cmobile_app_trx	0.00651357924616526	0.010094427830286	0.0171995143666532
Visa_mpagospesos	0.00632956630765216	0.0122383754734183	0.0175030352084176
Visa_mfinanciacion_limite	0.00613700694446967	0.0106277547615181	0.0170983407527317
Visa_mconsumototal	0.00595423143791147	0.0100658906291485	0.0130513961958721
mcuenta_debitos_automaticos	0.00584920454336195	0.0118249999384678	0.0107244030756779
mcomisiones	0.00584076053977144	0.00786688436560822	0.0154795629299879
mcaja_ahorro_dolares	0.00540528739810043	0.0102092448954002	0.0151760420882234
mtransferencias_emitidas	0.00530799444403505	0.0183408869464965	0.0173006879805747
Visa_mconsumosdolares	0.00483954795777382	0.00806582251057161	0.0136584378794011
Master_mlimitecompra	0.00483340271144368	0.0105716098739376	0.0130513961958721
mcomisiones_otras	0.00476141453292585	0.00803636679491357	0.0141643059490085
cliente_antiguedad	0.00462072439578677	0.00778721560614471	0.0155807365439093
tcallcenter	0.00445915781404399	0.00522129854220333	0.00263051396195872
thomebanking	0.00441380023097732	0.00425905283030143	0.00384459732901659
Visa_cconsumos	0.00425491306116065	0.00875132034743554	0.014063132335087
ccuenta_debitos_automaticos	0.00381600221130566	0.00678267422560117	0.00687980574666127
Master_msaldopesos	0.00359912423813641	0.0063228229559274	0.00637393767705382
mtarjeta_master_consumo	0.00350376656479175	0.00717421166531867	0.00414811817078106
mplazo_fijo_dolares	0.00325407845111512	0.0205413507330784	0.00546337515176042
Visa_mlimitecompra	0.00325357058277804	0.00516909446692215	0.00890327802509106
Master_fultimo_cierre	0.00298305428588952	0.0127568659201041	0.00576689599352489
ctransferencias_emitidas	0.00292158443401644	0.00749420947408402	0.00981384055038446
mpagomiscuentas	0.00281755358197513	0.0125591240440522	0.00859975718332659
ctarjeta_visa	0.00278707733030416	0.000384274574900686	0.000505868069607446
ctransferencias_recibidas	0.00276463883373091	0.00449094474622276	0.00839740995548361
ccajas_otras	0.00260761705205032	0.0129446746391252	0.00202347227842979
ccaja_ahorro	0.00258915719613201	0.0116341029206245	0.00313638203156617
Master_msaldototal	0.00244251890159689	0.00453340541747289	0.00526102792391744
tpaquete4	0.00219589455218034	0.00870382984667009	0.00232699312019425
mttarjeta_visa_debitos_automaticos	0.00205552744181012	0.00317731222933471	0.00576689599352489
Visa_mpagosdolares	0.00199473406393772	0.00840581038535493	0.00495750708215298
ctarjeta_visa_debitos_automaticos	0.00185365945430142	0.00704341684761609	0.00424929178470255
ctarjeta_master_transacciones	0.00171114077943838	0.00128023323888722	0.00151760420882234
Visa_fultimo_cierre	0.00168706475410627	0.00897681291219113	0.00354107648725213
ccaja_seguridad	0.00160934963032936	0.00869099264372996	0.00232699312019425
Master_mpagospesos	0.00159290919306383	0.00392256026077452	0.00435046539862404
ctarjeta_master	0.00147597381725235	0.000342834169779682	0.000708215297450425
ctarjeta_debito	0.00146388690268179	0.00248190598583125	0.00364225010117361
mdescubierto_preacordado	0.00133903740102076	0.00728695244760951	0.00222581950627276
mextraccion_autoservicio	0.00124119189145991	0.00385266515582028	0.00546337515176042
Master_mconsumototal	0.00114925108927738	0.00385577545499022	0.00455281262646702
Master_mconsumospesos	0.00113710540533041	0.00320986999403227	0.00435046539862404
Master_cconsumos	0.000994023499451064	0.00323147158552643	0.00323755564548766
tmobile_app	0.000941893620384946	0.000840075030536139	0.0028328611898017
cpagomiscuentas	0.000923914457271793	0.00239535111750698	0.00424929178470255
cextraccion_autoservicio	0.000911554164274015	0.00213149544627864	0.00323755564548766
matm	0.000822487662637693	0.00186058591353756	0.00323755564548766
mforex_sell	0.00078716603489549	0.00320660844247122	0.00303520841764468
cseguro_vida	0.000753465911212157	0.00360492748939745	0.00141643059490085
Visa_mpagado	0.000728408621978777	0.00208238241986308	0.00151760420882234
ccajas_consultas	0.000725909482636931	0.00431222217084224	0.00141643059490085
cinversion2	0.0006985309280535	0.00619700571691413	0.00101173613921489
minversion2	0.000673825025617067	0.00462863117287305	0.000910562525293403
ccajas_extracciones	0.000670501531282536	0.00276333718490672	0.00232699312019425
catm_trx	0.000663787162314202	0.0017694659730452	0.00273168757588021
mttarjeta_master_debitos_automaticos	0.000548477384493937	0.00437363064163341	0.00161877782274383
Visa_msaldodolares	0.000533290561189951	0.00122212757030923	0.00141643059490085
Master_mpagosdolares	0.000524531571935255	0.000973801394582797	0.00111290975313638
Visa_madelantodolares	0.000504865187340612	0.000575790352525736	0.000202347227842979
cplazo_fijo	0.000483441317205979	0.00372823668876175	0.000708215297450425
matm_other	0.000464727093495141	0.00194692352842733	0.00202347227842979
internet	0.000418575909815394	0.000881405433918154	0.000910562525293403
Master_mconsumosdolares	0.000388971127197192	0.00112482003199868	0.00151760420882234
active_quarter	0.000289726593487146	0.000861129363378823	0.000809388911371914
cforex	0.000207134312933127	0.000333668274878341	0.000607041683528936
Master_mpagado	0.000200851721583011	0.00131292850575852	0.000910562525293403
mcheques_depositados	0.000188772245729313	0.0025721019117161	0.000404694455685957
cforex_sell	0.000167577480389067	0.000857832061252598	0.000505868069607446
Master_madelantopesos	0.000162943036583084	0.000281417448858095	0.000505868069607446
Master_msaldodolares	0.000153688148070933	0.000784353649650759	0.000607041683528936
ccheques_depositados	0.000135282563197837	0.00192977975740574	0.000303520841764468
ctarjeta_master_debitos_automaticos	0.000118552401140661	0.000332062249489087	0.000404694455685957
catm_trx_other	9.69600696325266e-05	0.000560940117762087	0.000910562525293403
cseguro_vivienda	8.27848557657472e-05	0.000266512213224951	0.000303520841764468
cseguro_accidentes_personales	7.50044723660746e-05	0.000641398139702841	0.000505868069607446
Master_cadelantosefectivo	6.68933440266472e-05	0.00010578042225625	0.000202347227842979
ccajas_depositos	5.55559188462187e-05	0.000606511088182165	0.000101173613921489
Visa_madelantopesos	2.50479376650284e-05	0.000228072105534898	0.000404694455685957
Visa_cadelantosefectivo	2.51987685498772e-06	0.00018101336159498	0.000303520841764468
Master_madelantodolares	1.1038196428649e-06	7.3021904385031e-05	0.000101173613921489
